2,0,19,hiking boots,hiking.boots,,,,159.95,51.6286328641,8.39,0.171,34.8249598986,76.5403819324,8.39,17.625,1221417216.08
2,1,4,Foosball table,foosball.table,,,,420,149.892964872,8.42,0.168,101.807846245,220.689286208,8.42,15.2809998989,1221417231.37
2,2,43,sewing machine,sewing.machine,,,,108.99,38.8905199928,7.41,0.269,20.9335917385,72.2509813035,7.41,45.0,1221417276.37
2,3,40,water cooler,water.cooler,,,,275.39,59.8885433492,7.04,0.306,29.6035470056,121.155671778,7.04,14.6399998665,1221417291.02
2,4,13,bathroom scale,bathroom.scale,,,,59.99,16.6227596339,7.93,0.217,10.0856321679,27.3970072719,7.93,33.7820000648,1221417324.8
2,5,46,snowshoes,snowshoes,,,,165.6,30.5052789027,7.01,0.309,14.9752816776,62.1405367169,7.01,9.71799993515,1221417334.52
2,6,30,dart board,dart.board,,,,99.95,31.3396217142,7.23,0.287,16.18429366,60.6867318291,7.23,18.3280000687,1221417352.87
2,7,17,hair dryer,hair.dryer,,,,34.99,25.5978284965,8.03,0.207,15.892899057,41.2290307379,8.03,13.4530000687,1221417366.32
2,8,21,men's dress shirt,mens.dress.shirt,,,,39,31.3396217142,8.19,0.191,20.1880211011,48.6512216461,8.19,11.4219999313,1221417377.74
2,9,22,egg cooker,egg.cooker,,,,29.99,23.9279917343,7.93,0.217,14.5179818793,39.4372160812,7.93,23.7660000324,1221417401.51
2,10,23,salad spinner,salad.spinner,,,,29.99,14.1380861925,7.99,0.211,8.69742365002,22.982148419,7.99,17.4070000648,1221417418.93
2,11,47,adirondack chair,adirondack.chair,,,,68,61.5265410149,7.14,0.296,31.1216418131,121.636103648,7.14,24.2650001049,1221417443.19
2,12,38,pearl necklace strand,pearl.necklace.strand,,,,310,323.419070778,7.38,0.272,172.888308387,605.014279558,7.38,19.4849998951,1221417462.68
2,13,27,rice cooker,rice.cooker,,,,44.99,39.4187751113,7.42,0.268,21.2668478991,73.0639462251,7.42,16.5620000362,1221417479.24
2,14,39,aviator sunglasses,aviator.sunglasses,,,,94.99,18.5173197131,7.38,0.272,9.89869915019,34.6400192748,7.38,14.3589999676,1221417493.6
2,15,16,hammock stand,hammock.stand,,,,139,34.4436664577,7.58,0.252,19.2801041231,61.5331821591,7.58,25.125,1221417518.72
2,16,50,silk tie,silk.tie,,,,27,23.2909659246,7.83,0.227,13.8098035306,39.2814490444,7.83,16.6719999313,1221417535.4
2,17,25,pedometer,pedometer,,,,14.08,8.46709387815,7.07,0.303,4.21438662516,17.0111774543,7.07,12.625,1221417548.02
2,18,24,42 inch ceiling fan,42.inch.ceiling.fan,,,,69.99,50.9367521678,7.1,0.3,25.5288499089,101.632182047,7.1,18.0,1221417566.02
2,19,14,window blinds,window.blinds,,,,53.94,15.3301666156,7.9,0.22,9.23733885033,25.441743804,7.9,14.0310001373,1221417580.07
2,20,1,paper lantern,paper.lantern,,,,7.45,9.95512860916,8.03,0.207,6.1808310852,16.034184442,8.03,20.5,1221417600.57
2,21,29,pepper mill,pepper.mill,,,,24.95,10.9411381058,8.09,0.201,6.88751408508,17.3805093639,8.09,20.5,1221417621.07
2,22,49,breadmaker,breadmaker,,,,205,46.9758881671,7.68,0.242,26.9076022941,82.0115462152,7.68,15.0309998989,1221417636.12
