4,0,32,diamond solitaire ring,diamond.solitaire.ring,1,artisan-crafted,1,24999,10227.4090239,10.0,0.01,9994.60477214,10465.6359834,10.0,20.5429999828,1221419104.09
4,1,37,sports watch,sports.watch,41,low quality,-1,21.99,20.6278101176,10.0,0.01,20.1582638337,21.1082935394,10.0,12.7279999256,1221419116.82
4,2,24,42 inch ceiling fan,42.inch.ceiling.fan,13,new and improved,1,149.99,149.892964872,10.0,0.01,146.480984432,153.384420546,10.0,8.13800001144,1221419124.96
4,3,33,ice cream maker,ice.cream.maker,46,bulk packaging,-1,33,40.4969088913,10.0,0.01,39.5750867022,41.4402030775,10.0,6.33099985123,1221419131.3
4,4,20,exercice bike,exercise.bike,34,made in Malaysia,-1,349.99,160.353382358,10.0,0.01,156.703293746,164.088492456,10.0,6.32099986076,1221419137.62
4,5,7,Samurai Sword,samurai.sword,36,simple,-1,46.92,298.269863181,10.0,0.01,291.48041219,305.217460802,10.0,16.8880000114,1221419154.52
4,6,38,pearl necklace strand,pearl.necklace.strand,11,all-new,1,310,9955.12860916,10.0,0.01,9728.52221627,10187.013343,10.0,8.41899991035,1221419162.94
4,7,44,leather wallet,leather.wallet,21,recommended by the New York Times,1,34,20.078643786,10.0,0.01,19.621598054,20.5463354807,10.0,8.28899979591,1221419171.23
4,8,29,pepper mill,pepper.mill,10,innovative and fashionable,1,59.95,10.3663292844,10.0,0.01,10.1303628214,10.6077921124,10.0,9.09500002861,1221419180.33
4,9,49,breadmaker,breadmaker,24,made in Germany,1,34.17,50.2541434369,10.0,0.01,49.1102194738,51.4247128121,10.0,4.85800004005,1221419185.2
4,10,46,snowshoes,snowshoes,27,bargain,-1,139.95,106.978591353,10.0,0.01,104.543461316,109.470442856,10.0,5.54999995232,1221419190.75
4,11,27,rice cooker,rice.cooker,23,made in the USA,1,70,50.2541434369,10.0,0.01,49.1102194738,51.4247128121,10.0,5.62600016594,1221419196.38
4,12,48,swiss army knife,swiss.army.knife,48,minor defects,-1,25,41.0469838044,10.0,0.01,40.1126403816,42.0030908813,10.0,5.85199999809,1221419202.24
4,13,41,men's leather belt,mens.leather.belt,31,store-brand,-1,26,30.5052789027,10.0,0.01,29.8108939793,31.2158381287,10.0,6.74399995804,1221419208.99
4,14,34,basketball,basketball,29,closeout,-1,9.99,40.4969088913,10.0,0.01,39.5750867022,41.4402030775,10.0,5.17499995232,1221419214.17
4,15,42,typewriter,typewriter,15,state-of-the-art,1,55,130.97472643,10.0,0.01,127.993377672,134.025519722,10.0,4.50600004196,1221419218.68
4,16,17,hair dryer,hair.dryer,9,elegant and luxurious,1,121.11,32.6341176585,10.0,0.01,31.891274449,33.3942639092,10.0,6.84599995613,1221419225.53
4,17,26,life jacket,life.jacket,43,overstock,-1,19.94,24.9163472588,10.0,0.01,24.3491819515,25.4967235431,10.0,10.5039999485,1221419236.04
4,18,5,Braided Rug,braided.rug,32,markdown,-1,45,20.078643786,10.0,0.01,19.621598054,20.5463354807,10.0,6.74099993706,1221419242.79
4,19,40,water cooler,water.cooler,3,award-winning,1,12.99,125.779358382,10.0,0.01,122.916270638,128.709136005,10.0,4.13100004196,1221419246.93
4,20,47,adirondack chair,adirondack.chair,20,recommended by the New Yorker,1,199,40.4969088913,10.0,0.01,39.5750867022,41.4402030775,10.0,5.50999999046,1221419252.44
4,21,39,aviator sunglasses,aviator.sunglasses,19,recommended by Consumer Reports,1,130,101.358313333,10.0,0.01,99.0511164427,103.719251743,10.0,11.3139998913,1221419263.76
4,22,11,wedding bands,wedding.bands,12,modern,1,264,201.691455473,10.0,0.01,197.100397437,206.389452988,10.0,6.36899995804,1221419270.13
4,23,21,men's dress shirt,mens.dress.shirt,38,no frills,-1,39,60.7020174187,10.0,0.01,59.3202708086,62.1159490418,10.0,4.39999985695,1221419274.54
4,24,18,exercice mat,exercise.mat,14,newly redesigned,1,135,20.078643786,10.0,0.01,19.621598054,20.5463354807,10.0,15.0360000134,1221419289.58
4,25,8,legwarmers,legwarmers,42,bad reviews,-1,8.99,14.5247737105,10.0,0.01,14.1941494958,14.8630991524,10.0,5.16199994087,1221419294.75
