8,0,31,rolling chair,rolling.chair,13,new and improved,1,248.4,218.697465501,6.74,0.336,100.888984347,474.07139368,6.74,20.4989998341,1221426074.58
8,1,24,42 inch ceiling fan,42.inch.ceiling.fan,34,made in Malaysia,-1,89.95,178.629476309,4.99,0.511,55.0748248914,579.366159933,4.99,4.30700016022,1221426078.9
8,2,33,ice cream maker,ice.cream.maker,50,previously owned,-1,299,20.078643786,7.2,0.29,10.2975610408,39.1502351566,7.2,9.81399989128,1221426088.72
8,3,45,mini trampoline,mini.trampoline,35,made in Mexico,-1,200,134.55698581,7.45,0.265,73.0981271459,247.688732081,7.45,13.9500000477,1221426102.68
8,4,7,Samurai Sword,samurai.sword,24,made in Germany,1,11.33,380.257794538,7.38,0.272,203.272264343,711.341464977,7.38,7.33999991417,1221426110.03
8,5,9,softball bat,softball.bat,27,bargain,-1,399.9,34.9115193717,7.86,0.224,20.8434089732,58.4748006629,7.86,10.2050001621,1221426120.25
8,6,3,tiara,tiara,19,recommended by Consumer Reports,1,4.8,370.134336115,5.0,0.51,114.382444831,1197.73123379,5.0,5.63800001144,1221426125.9
8,7,4,Foosball table,foosball.table,7,custom designed,1,349,618.038635466,6.41,0.369,264.250382733,1445.49177556,6.41,32.1759998798,1221426158.08
8,8,15,inflatable kayak,inflatable.kayak,12,modern,1,79.99,327.812115139,6.35,0.375,138.237222736,777.365030239,6.35,7.11100006104,1221426165.2
8,9,49,breadmaker,breadmaker,45,dented packaging,-1,129,30.096474477,7.11,0.299,15.1187409243,59.9122493388,7.11,7.13000011444,1221426172.34
8,10,27,rice cooker,rice.cooker,26,discount,-1,59.99,22.6708994104,7.63,0.247,12.837153964,40.0376657878,7.63,7.92100000381,1221426180.28
8,11,42,typewriter,typewriter,9,elegant and luxurious,1,136.88,196.321900679,6.56,0.354,86.8897904807,443.576724872,6.56,20.018999815,1221426200.3
8,12,12,bath pillow,bath.pillow,11,all-new,1,16.99,27.7561595328,6.73,0.337,12.7749548823,60.3058405377,6.73,3.77600002289,1221426204.09
8,13,8,legwarmers,legwarmers,2,hand-made,1,12,38.3693440763,7.42,0.268,20.7006687081,71.1187926151,7.42,5.55800008774,1221426209.66
8,14,46,snowshoes,snowshoes,46,bulk packaging,-1,139.95,64.9381631576,7.21,0.289,33.3810505166,126.328110381,7.21,3.23399996758,1221426212.9
8,15,23,salad spinner,salad.spinner,42,bad reviews,-1,27.58,19.5440977005,7.46,0.264,10.6418130454,35.8934848132,7.46,5.72900009155,1221426218.64
8,16,19,hiking boots,hiking.boots,18,used by Michael Jordan,1,80,453.15836376,8.1,0.2,285.923597827,718.20760583,8.1,5.15700006485,1221426223.81
8,17,39,aviator sunglasses,aviator.sunglasses,37,basic,-1,119.99,45.1124979155,7.41,0.269,24.2826944417,83.8101996077,7.41,2.23300004005,1221426226.05
8,18,41,men's leather belt,mens.leather.belt,4,best-selling,1,18.99,38.3693440763,6.82,0.328,18.0295287325,81.6552992975,6.82,3.5649998188,1221426229.62
8,19,48,swiss army knife,swiss.army.knife,6,top of the line,1,245,68.5389583865,8.91,0.119,52.1119710554,90.1441400425,8.91,5.41799998283,1221426235.04
8,20,10,bread box,bread.box,8,maintenance free,1,11.99,30.5052789027,8.37,0.173,20.4821244218,45.4333750624,8.37,3.50500011444,1221426238.56
8,21,28,croquet set,croquet.set,16,used by Tiger Woods,1,49.99,314.808808048,8.33,0.177,209.433849331,473.202330672,8.33,4.56699991226,1221426243.14
8,22,30,dart board,dart.board,41,low quality,-1,239.99,16.3999962975,8.68,0.142,11.8261599887,22.742790459,8.68,5.38800001144,1221426248.53
8,23,13,bathroom scale,bathroom.scale,39,utilitarian,-1,17.99,18.7688429358,8.49,0.161,12.9550024663,27.1917713689,8.49,3.57500004768,1221426252.12
8,24,32,diamond solitaire ring,diamond.solitaire.ring,5,finest quality,1,6999,2838.73596476,8.57,0.153,1995.83668028,4037.61588172,8.57,6.35899996758,1221426258.49
8,25,17,hair dryer,hair.dryer,20,recommended by the New Yorker,1,14.43,143.947167987,8.48,0.162,99.1295477867,209.027354953,8.48,5.93800020218,1221426264.45
8,26,36,computer printer,computer.printer,33,made in China,-1,142.99,78.4388558145,7.49,0.261,43.0062177978,143.064292015,7.49,4.46700000763,1221426268.91
8,27,35,dog bed,dog.bed,22,five-star,1,29.99,64.067920057,8.85,0.125,48.0441622548,85.4359445102,8.85,5.17699980736,1221426274.11
8,28,14,window blinds,window.blinds,23,made in the USA,1,49.99,70.4135515486,6.45,0.365,30.3847907604,163.175987644,6.45,4.64699983597,1221426278.78
8,29,38,pearl necklace strand,pearl.necklace.strand,3,award-winning,1,65,532.797894587,7.88,0.222,319.567422621,888.305804603,7.88,7.06999993324,1221426285.85
8,30,34,basketball,basketball,31,store-brand,-1,144.4,20.3513746817,7.73,0.237,11.7921705023,35.1231735798,7.73,3.27499985695,1221426289.13
8,31,40,water cooler,water.cooler,10,innovative and fashionable,1,146.9,132.753773603,7.8,0.23,78.1712173104,225.448253361,7.8,2.72399997711,1221426291.87
8,32,11,wedding bands,wedding.bands,36,simple,-1,160,913.981699465,6.39,0.371,388.989160926,2147.52139872,6.39,5.13700008392,1221426297.01
8,33,6,Tennis Bracelet,tennis.bracelet,40,common,-1,1370,412.319975119,6.5,0.36,179.984197088,944.570493591,6.5,3.90599989891,1221426300.93
8,34,18,exercice mat,exercise.mat,38,no frills,-1,98.63,28.1331751486,6.16,0.394,11.3558265383,69.6977486644,6.16,6.32899999619,1221426307.27
8,35,44,leather wallet,leather.wallet,32,markdown,-1,14.99,31.3396217142,6.38,0.372,13.3074165065,73.8063536756,6.38,2.58399987221,1221426309.86
8,36,25,pedometer,pedometer,1,artisan-crafted,1,14.08,41.0469838044,7.16,0.294,20.8584124088,80.7757966624,7.16,3.79500007629,1221426313.66
8,37,1,paper lantern,paper.lantern,43,overstock,-1,8.88,25.2547893258,6.81,0.329,11.8397831992,53.8695999039,6.81,2.93400001526,1221426316.6
8,38,5,Braided Rug,braided.rug,44,aftermarket,-1,697.26,145.902421563,6.46,0.364,63.1048153075,337.335851697,6.46,5.23799991608,1221426321.86
8,39,50,silk tie,silk.tie,15,state-of-the-art,1,130,42.1696503429,6.68,0.342,19.1866874067,92.6829823379,6.68,2.58400011063,1221426324.45
8,40,21,men's dress shirt,mens.dress.shirt,21,recommended by the New York Times,1,49.99,53.040715633,8.14,0.196,33.7760901408,83.2931669453,8.14,4.05599999428,1221426328.51
8,41,37,sports watch,sports.watch,30,generic,-1,25.86,45.7252669897,6.55,0.355,20.1909266,103.551465601,6.55,7.83099985123,1221426336.35
8,42,26,life jacket,life.jacket,14,newly redesigned,1,40,100.0,5.0,0.51,30.9029543251,323.59365693,5.0,2.64400005341,1221426339.0
8,43,43,sewing machine,sewing.machine,49,used,-1,169.99,162.531483731,6.17,0.393,65.7563199595,401.732992664,6.17,5.28700017929,1221426344.3
8,44,16,hammock stand,hammock.stand,47,refurbished,-1,159,76.3506080338,5.0,0.51,23.5945935277,247.065724625,5.0,4.25599980354,1221426348.57
8,45,22,egg cooker,egg.cooker,28,on sale,-1,21.99,24.5824406892,7.36,0.274,13.0805197237,46.1981941853,7.36,3.59600019455,1221426352.17
8,46,47,adirondack chair,adirondack.chair,48,minor defects,-1,251.99,89.7687132447,7.75,0.235,52.2546568349,154.214425387,7.75,4.55599999428,1221426356.74
8,47,29,pepper mill,pepper.mill,17,used by Michael Phelps,1,39.99,20.3513746817,7.24,0.286,10.5340105749,39.3182110929,7.24,3.87599992752,1221426360.62
8,48,20,exercice bike,exercise.bike,29,closeout,-1,449,48.2607147943,6.45,0.365,20.8254190951,111.839122268,6.45,3.36500000954,1221426363.99
8,49,2,car amplifier,car.amplifier,25,made in Italy,1,729.99,233.959467919,6.58,0.352,104.025694757,526.187618901,6.58,3.11400008202,1221426367.11
