4,0,44,leather wallet,leather.wallet,,,,39,38.8905199928,7.51,0.259,21.4211977292,70.6063481803,7.51,12.3880000114,1221332437.52
4,1,35,dog bed,dog.bed,,,,64.99,55.2315841731,5.81,0.429,20.5677838694,148.315827784,5.81,10.4850001335,1221332448.03
4,2,42,typewriter,typewriter,,,,79.33,72.3394162737,6.88,0.322,34.4647394802,151.836085975,6.88,12.2879998684,1221332460.32
4,3,36,computer printer,computer.printer,,,,489.3,59.8885433492,6.81,0.329,28.0765505593,127.744952747,6.81,6.86000013351,1221332467.19
4,4,23,salad spinner,salad.spinner,,,,29.99,24.5824406892,8.22,0.188,15.9450174917,37.8987599451,8.22,16.643999815,1221332483.85
4,5,10,bread box,bread.box,,,,34,25.2547893258,8.15,0.195,16.1192098781,39.5679682015,8.15,20.8699998856,1221332504.73
4,6,39,aviator sunglasses,aviator.sunglasses,,,,105,25.2547893258,7.8,0.23,14.8711224618,42.8887856668,7.8,10.3240001202,1221332515.06
4,7,20,exercice bike,exercise.bike,,,,499.99,124.093776075,8.66,0.144,89.0738040491,172.882088342,8.66,6.62999987602,1221332521.7
4,8,26,life jacket,life.jacket,,,,29.95,59.0859707306,7.68,0.242,33.8442095214,103.153596628,7.68,7.39100003242,1221332529.1
4,9,46,snowshoes,snowshoes,,,,319.99,183.515129705,6.12,0.398,73.3959126273,458.851203359,6.12,34.7400000095,1221332563.85
4,10,3,tiara,tiara,,,,60,35.3857271942,7.49,0.261,19.4011791076,64.539875753,7.49,10.0740001202,1221332573.94
4,11,17,hair dryer,hair.dryer,,,,14.43,22.3670843218,7.84,0.226,13.2925828235,37.63651261,7.84,7.24000000954,1221332581.19
4,12,50,silk tie,silk.tie,,,,27,37.8551524926,7.06,0.304,18.7985780551,76.2298385566,7.06,12.7679998875,1221332593.96
4,13,12,bath pillow,bath.pillow,,,,29.99,12.1881418484,8.66,0.144,8.74857864,16.9799927314,8.66,14.7110002041,1221332608.69
4,14,22,egg cooker,egg.cooker,,,,27.99,25.945527214,6.95,0.315,12.5621073394,53.5873770399,6.95,8.82299995422,1221332617.52
